,open,high,low,close,adjclose,volume,ticker
2020-04-18,542560.3125,556158.9375,542327.4375,555218.625,555218.625,2482242358712,BTC-INR
2020-04-19,555467.8125,556967.1875,548286.8125,550494.25,550494.25,2397499397498,BTC-INR
2020-04-20,550298.9375,554054.375,523975.46875,527109.1875,527109.1875,2891160922977,BTC-INR
2020-04-21,526942.625,532105.5,525722.4375,529577.8125,529577.8125,2508429145106,BTC-INR
2020-04-22,529509.8125,546419.25,528578.875,543825.8125,543825.8125,2540567846883,BTC-INR
2020-04-23,544139.0,569225.8125,539298.8125,564617.4375,564617.4375,3305815851640,BTC-INR
2020-04-24,564956.1875,578047.5,564956.1875,576269.6875,576269.6875,2643390413079,BTC-INR
2020-04-25,576237.75,583173.625,573918.625,577601.25,577601.25,2513505495484,BTC-INR
2020-04-26,577616.75,587412.875,576950.5625,585831.8125,585831.8125,2522640989786,BTC-INR
2020-04-27,585797.625,593921.875,585797.625,593921.875,593921.875,2755078087712,BTC-INR
2020-04-28,594026.25,594383.875,588210.75,593896.1875,593896.1875,2524664530717,BTC-INR
2020-04-29,593869.875,667758.25,591778.6875,662441.8125,662441.8125,4531248917812,BTC-INR
2020-04-30,662188.3125,707954.4375,643129.3125,652947.5625,652947.5625,5049849053234,BTC-INR
2020-05-01,654020.5,684844.9375,653642.0,672472.375,672472.375,3342983996778,BTC-INR
2020-05-02,672797.8125,683024.0625,664460.75,681614.25,681614.25,3043430828238,BTC-INR
2020-05-03,681236.4375,691337.8125,667630.25,672054.6875,672054.6875,3557750820810,BTC-INR
2020-05-04,671924.5,677503.125,654676.875,674153.1875,674153.1875,3458169567407,BTC-INR
2020-05-05,674166.5625,684506.8125,670900.3125,683718.375,683718.375,3276815070336,BTC-INR
2020-05-06,684050.3125,717596.6875,680948.6875,706511.875,706511.875,3763374549946,BTC-INR
2020-05-07,705988.4375,756565.5625,695609.125,753450.375,753450.375,4626970896226,BTC-INR
2020-05-08,752287.75,757394.25,738056.4375,742885.0625,742885.0625,3908203739214,BTC-INR
2020-05-09,742752.25,748843.625,723377.0,724377.5625,724377.5625,3515928463491,BTC-INR
2020-05-10,724171.625,724504.75,634124.4375,661405.1875,661405.1875,4783189168963,BTC-INR
